headline,link,summary,image,title,published_date,author,content
"A singer's death, 38,000 songs and a question - who owns the music?Indian singer Zubeen Garg’s music ownership is scattered among a network of producers, distributors and labels.",https://www.bbc.com/news/articles/cn97g9718nzo,"Indian singer Zubeen Garg’s music ownership is scattered among a network of producers, distributors and labels.",https://static.files.bbci.co.uk/bbcdotcom/web/20251021-134202-667692b2c6-web-2.32.2-1/grey-placeholder.png,"A singer's death, 38,000 songs and a question - who owns the music?",2025-10-27T01:05:56.997Z,BBC News,"Vishal Kalita's collection of music cassettes has turned his residence in India's Assam state into a private museum. For more than a decade, the 30-year-old has been travelling across the country buying obsolete tapes, which he has carefully stored at his home in Guwahati city. The collection, which was opened to the public last month, also includes hundreds of CDs and rare posters of musicians from around the world. But it's the discography of Zubeen Garg, a singer and composer from the state, that has been drawing the most number of visitors. A cultural icon in Assam, Garg died in Singapore last month, leaving his millions of fans heartbroken. Mr Kalita has some 38,000 songs of the singer in his collection, including songs that cannot be found anywhere else today, he says. On 16 September, just days before his death, Garg had even visited Mr Kalita's residence and said the collection reminded him of some of his ""long-forgotten"" creations. Mr Kalita is now part of a larger network of Garg's fans and friends who are trying to make his oeuvre more accessible through online streaming platforms and ensure royalties for his family. ""Some of these cassettes are too old and can get damaged. I want to bring them back to public memory,"" he says. But can he do it? Many of Garg's songs cannot be uploaded online without risking copyright violation owing to a lack of clarity over their ownership, which is scattered among a complicated network of producers, distributors and music labels. It's not just him - music ownership is a long-debated subject globally. For instance, 14-time Grammy winner Taylor Swift had to re-record her albums to own all her music, while several other musicians have started their own labels to retain full or partial control over their work. In India, too, music ownership has long been mired in tensions around contracts tilted in favour of producers and labels over creators. Garg's fans got a glimpse of this complicated universe soon after his death, when many of them went searching for one of his most popular songs, Mayabini Ratir Bukut, on a popular music streaming platform, but found it missing. The song was later uploaded by a user but removed within a week due to licensing issues. ""There are hundreds of his songs whose ownership is either difficult to trace or remains contested,"" Manas Barua, filmmaker and Garg's friend, told the BBC. In India, the Copyright Act, 1957, governs music ownership, with separate copyright for lyrics, musical composition and sound recording, says Delhi-based intellectual property rights lawyer Neel Mason. The ""first owners"" of the lyrics and musical composition are the ""authors"" - the lyricists and composers, respectively. But when it comes to the sound recordings, ""the producer is deemed to be the author"", so they are the first owner, says Mr Mason. Owners can transfer ownership or choose to grant rights to third parties, exclusively or non-exclusively, through licensing, which can lead to a complex and often untraceable network unless paperwork is meticulously maintained. In a career spanning 33 years, 52-year-old Garg sang in more than 40 languages and dialects. Some of his songs are owned by his own label, while many from the 1990s and 2000s belong to producers and distributors that pay him royalties. The producers transferred the copyright to distributors, says Mr Barua. ""For decades, such copyright transfers were done without charging money. There was no way for producers to monetise music other than through cassettes and CDs. So, they were dependent on distributors."" New economic prospects around music ownership opened up only after private radio stations started acquiring licences from music owners for hefty amounts, and grew manifold with online streaming. The music licensing ecosystem in India has evolved over the years, with focus moving from royalties to ownership, says music journalist Anurag Tagat. ""The online streaming revolution has highlighted the importance of ownership and the economic opportunities that can emerge in the future."" In Garg's case, several songs have uncertain or contested ownership, and some of them can be found online, uploaded by random users only to be repeatedly removed. Also, many of Garg's older tracks were never digitised and risk being lost. Shyamantak Gautam, a producer of Assamese films and an associate of Garg, has engaged a team to draft a list of songs written, sung and composed by Garg. ""At least 1,033 of his songs are registered with the [Indian Performing Right Society] IPRS so far, and we are trying to register more of them,"" Gautam told the BBC. IPRS - India's sole government-authorised organisation that collects and distributes music royalties - says it is ensuring that creators or their families are paid when their work is used commercially. ""The rapid rise of digital platforms has made ownership tracking more complex, with diverse licensing models, multiple stakeholders and music use,"" IPRS chief executive officer Rakesh Nigam told the BBC, adding that Garg's songs registered with them will ""remain protected for 60 years beyond his lifetime"". This is a great initiative, and it should have been done years ago, popular Bollywood singer Shaan told the BBC. ""Tracking distributors at a regional level to fix music ownership can be a challenging prospect. But if they can do it as a team, that's great."" The producers of Garg's songs were all from Assam, so it was not difficult to identify them, says Mr Gautam, adding that the challenge begins after that. Mr Barua says, ""We are building a chain to determine how licences changed hands among distributors. In his [Garg's] case, several distributors who last held a licence or owned his songs are either dead or have wound up their business."" Garg's case is a window to the massive oeuvres of several Indian singers and issues of ownership right and compensation associated with them. For instance, SP Balasubrahmanyam, who sang more than 40,000 songs, got into a legal dispute with legendary composer Ilaiyaraaja. Lata Mangeshkar, who lent her voice to more than 30,000 melodies, was a vocal advocate of artists' royalties - an issue over which she fell out with producers and fellow artists in the industry. Decades before Garg and several of his contemporaries in India started their music labels, legendary Indian singer KJ Yesudas did so in 1980. The central idea was the same: to have more control over their creations. Meanwhile, in Guwahati, Mr Kalita is trying to get access to the latest Japanese technology to digitise some of Garg's tapes that can't be found online. ""I want these rare tapes to be digitised in the best quality. Zubeen Garg will live through his music. And, as his fan, that's the least I can do for him,"" he says. Follow BBC News India on Instagram, YouTube, Twitter and Facebook."
"How scary films can soothe your anxietyJump scares and gore might not seem like the most soothing watching, but scary films can actually be the ideal therapy during anxious times.",https://www.bbc.com/future/article/20251024-how-horror-films-can-soothe-your-anxiety,"Jump scares and gore might not seem like the most soothing watching, but scary films can actually be the ideal therapy during anxious times.",https://static.files.bbci.co.uk/bbcdotcom/web/20251021-134202-667692b2c6-web-2.32.2-1/grey-placeholder.png,'The paradox of horror': How scary films can soothe your anxiety,2025-10-26T10:00:00.000Z,BBC News,"Jump scares and gore might not seem like the most soothing watching, but scary films can actually be the ideal therapy during anxious times. When I was about 16, I thought it'd be fun to have movie night. As it turns out, I was wrong. One of my friends brought their DVD of The Exorcist. I spent the next two hours with my hands over my eyes. Every time I jumped in my seat, I found myself wondering how other people could find something so horrifying to be so entertaining. Philosophers and psychologists have pondered much the same question. Logic dictates that the emotion of fear evolved to warn us away from things that threaten our safety. It helps us avoid anything that might harm us or those we care about. It is why fear triggers the fight-or-flight response. As we approach Halloween, however, many of us will actively seek out ways to frighten ourselves by devouring films specifically designed to send our hearts racing into our mouths. From zombie apocalypses to slasher bloodbaths, we love sending chills down our spines – making horror movies Hollywood's most profitable genre. ""The paradox of horror is a very old puzzle,"" says Mark Miller, a research fellow at Monash University in Australia and the University of Toronto. ""Even Aristotle spoke about how weird it is that we're set up to evade and to avoid dangerous, disgusting, harmful, horrible things. Yet we feel magnetised to be in spaces where we're in touch with disgusting, horrible, noxious or horrifying things."" Over the past 10 years, psychologists have finally begun to resolve this enigma. Some evidence indicates that horror stories tap into key processes of the brain that help us deal with uncertainty. The latest results suggest these fictional tales of terror may even bring some serious psychological benefits – including reducing the anxiety we feel about events out in the real world. They are a salve for our worries. Coltan Scrivner, a psychologist at Arizona State University, and author of a new book Morbidly Curious: A Scientist Explains Why We Can't Look Away, has pioneered much of this research. As a child, he had always enjoyed the thrill of scary stories. It was only once he had reached graduate school, however, that he started puzzling about the ubiquity of scary stories across human cultures. ""The first evidence we have of writing includes horrible demons and monstrous beasts,"" Scrivner says, describing the 4,000-year-old Babylonian tablets engraved with the Epic of Gilgamesh. ""I would say features of horror stories are as old as language."" One explanation is that horror stories serve as a kind of play that allows us to understand the world around us and prepare us for threats we might face. ""It is adaptive for any animal, including humans, to understand and learn about the dangers around them,"" he says. (Find out more about why scary play is beneficial in this article by Sophie Hardach.) We can see the roots of this in other species: gazelles, for instance, tend to observe predators at a distance before running away from them. ""And the reasons that humans appear to be the most morbidly curious creatures of all is that we have this incredible ability to create, transmit and consume stories,"" Scrivner says. He has now amassed considerable support for these adaptive benefits. In one study, he recruited around 400 online participants for an online questionnaire, in which they had to rate their agreement with a series of statements about their consumption of horror films. They answered questions such as: • I like the sensations that watching horror movies give me • I've gotten so scared during a horror movie that I was afraid to go home or walk in my house afterwards. • I like to watch ""torture films"" because I am curious what torture would really be like Analysing the results, he found that the participants could be divided into three main groups. The first, ""Adrenaline Junkies"", were driven by the physical feelings of suspense – they reported feeling ""more alive"" due to their fear. The second, ""White Knucklers"", tend to dislike the stress that horror films provoke. ""They don't necessarily enjoy the feeling of fear, but they do enjoy the feeling of conquering their fear,"" explains Scrivner. They feel the process has helped them to learn something important about themselves, for instance. The third, ""Dark Copers"", saw it as a way of dealing with real life. They reported watching horror films to explore how violent the world is, for instance, and to remind themselves of how safe their own lives were in comparison to the gore on screen. Some even saw the onscreen action as a way of managing their anxiety or depression. It was a way of testing their bravery. Each of these motives provide a way to resolve the paradox of our fascination with the macabre. ""You can have multiple paths to morbid curiosity,"" Scrivner says. To test whether the same results would hold in a completely different context, he teamed up with Danish researchers, who questioned the visitors to the Dystopia Haunted House, an interactive experience in Vejle, Denmark, built around a labyrinth with special effects and actors trained to terrify visitors. Exactly the same patterns emerged – an important validation of the theory. ""Those three 'types' replicated beautifully in a different language, in a different culture, in a different setting,"" says Scrivner. As further evidence of morbid curiosity's adaptive value, he found that fans of horror films showed greater resilience at the height of the Covid-19 pandemic. They were more likely to agree with the statement ""I have been taking the news about the pandemic in my stride"", for instance, and ""I believe in my ability to get through these difficult times"". Such effects may also reflect a fundamental principle in the brain's functioning. Over the past few decades, philosophers, neuroscientists and psychologists have been converging on the idea that the brain is constantly building simulations of the world around us. ""It is an anticipatory engine,"" Miller. As I describe in my own book The Expectation Effect, our brain uses ""predictive processing"" to help us to interpret new events as they are occurring and plan our responses appropriately – and the more accurately we can do this, the better. It is key to how we deal flexibly with our uncertain world. More like this: Horror stories, Miller suggests, provide just enough uncertainty to keep the ""anticipatory engine"" engaged, allowing it to refine its simulations to make better predictions of threat in the future. ""Hanging out in this sweet spot means you're always growing in your predictive capabilities, so that you are increasingly better set up to manage uncertainty over the long run,"" Miller says. Like Scrivner, he believes that this can be useful for reducing anxiety by moderating the stress response to unsettling events. ""Horror is an opportunity to play with being scared, play with being disgusted, play with being under duress,"" says Miller. The advantage, of course, is that we remain within the safety and comfort of our sofa throughout this learning process, and we can control just how scared we feel by pausing the movie, leaving the room, or hiding behind our bucket of popcorn. Scrivner suggests that horror stories could even be incorporated into psychological therapy as a way of teaching people to confront difficult situations. Given the right book or film, we may learn to downplay our fear into a sweet spot of pleasant titillation – emotional regulation skills that would help us to cope better with the stresses of everyday life. He points out that researchers in the Netherlands have used a similar principle to treat children with anxiety using a video game called MindLight. The game is set in a haunted house with shrieking monsters that stalk the player's avatar. The child, however, wears an EEG headset measuring their brain activity, and this directly controls a light on their avatar's head. The calmer they become, the brighter the light shines – reinforcing their relaxation. If the child can maintain this relaxed state during an attack, the monster turns into a cute kitten that follows them around the house. If, on the other hand, the child becomes too scared, a message appears that offers advice for ways to calm their mind before proceeding. In several clinical trials, children who regularly play the game show reduced anxiety in their everyday life – with similar overall benefits to classic cognitive behavioural therapy. ""That's incredible, because it's the gold standard for treating anxiety in kids,"" says Scrivner. And he strongly suspects that regular horror stories – in novels or films – could serve a similar purpose. As he writes in a review paper on the topic: ""Horror entertainment content allows people to experience fear in a safe, controlled environment, providing an opportunity to practice cognitive reappraisal, tolerating uncomfortable somatic experiences, and challenge emotional reasoning."" Clearly, I've been missing a trick in my avoidance of all things macabre, since that home screening of The Exorcist. If you're in the same position, he recommends looking for something that lies just outside your normal tolerance. ""Books are often a good way to start, because you can kind of control the imagination a little better,"" he says. And try to find stories that appeal to your other interests. ""Horror is one of the broadest genres around, so you can find themes that you really enjoy."" You may be surprised where your morbid curiosity takes you – and the calm that it brings to the rest of your life. * David Robson is an award-winning science writer and author. His latest book, The Laws of Connection: 13 Social Strategies That Will Transform Your Life, was published by Canongate (UK) and Pegasus Books (USA & Canada) in June 2024. He is @davidarobson on Instagram and Threads and writes the 60-Second Psychology newsletter on Substack. -- For trusted insights into better health and wellbeing rooted in science, sign up to the Health Fix newsletter, while The Essential List delivers a handpicked selection of features and insights. For more science, technology, environment and health stories from the BBC, follow us on Facebook and Instagram. "
"The 'female Hamlet' who created shockwavesAn unhappy bride plotting others' downfalls, 19th-Century anti-heroine Hedda Gabler is one of the great roles for women – and as new film Hedda is released, she remains controversial.",https://www.bbc.com/culture/article/20251023-hedda-gabler-the-divisive-female-hamlet,"An unhappy bride plotting others' downfalls, 19th-Century anti-heroine Hedda Gabler is one of the great roles for women – and as new film Hedda is released, she remains controversial.",https://static.files.bbci.co.uk/bbcdotcom/web/20251021-134202-667692b2c6-web-2.32.2-1/grey-placeholder.png,"Monster or victim?: The fascination of Hedda Gabler, the 'female Hamlet' who divides opinion",2025-10-25T10:15:00.000Z,BBC News,"An unhappy bride plotting others' downfalls, the 19th-Century anti-heroine is one of the greatest roles for women ever written – and as new film Hedda is released, she remains controversial. ""These impulses come over me all of a sudden, and I cannot resist them,"" confesses Hedda Gabler, the title character of Henrik Ibsen's 1891 play. Moments earlier, her friend and confidant Judge Brack approaches her lavish house – and she fires a pistol at him for her own amusement. Dodging the bullets and making his way safely inside, the judge tells her in a tete-a-tete: ""You are not really happy – that is at the bottom of it."" Hedda responds: ""I know of no reason why I should be – happy. Perhaps you can give me one?"" Warning: This article contains mentions of suicide. A discontented new bride, already feeling trapped and stifled within her loveless marriage – and plotting others' downfalls to distract from her own fraught existence – Ibsen's iconic anti-heroine continues to fascinate and divide. Hedda is often nicknamed the ""female Hamlet"" because of her mercurial nature and vast, perhaps fathomless, complexity, and the fact that the character has long been considered one of the greatest, if not the greatest, stage roles for women ever written. Her latest screen incarnation arrives in US cinemas this week: a queer reimagining of Ibsen's play, simply titled Hedda, from director Nia DaCosta (The Marvels, Candyman). It transplants the story to England in the 1950s – ""the era of great pretending,"" as its lead Tessa Thompson tells the BBC – while gender-swapping the key role of Hedda's former lover Ejlert Løvborg to make her a woman, Eileen (Nina Hoss). ""Hedda is a master of pretending and affect,"" Thompson says. ""One of the things that I really appreciate about English culture – and delight in – is its manners. The 1950s in particular was a time when people were going to elocution classes, [learning] how to [fold] the napkin just so and what to do with your gloves. There was an echelon of society that felt very mannered. ""Hedda is a woman who wants access to society, wealth and status. In this case, that has to do with proximity to those things,"" Thompson adds. Her role here is re-envisioned as the illegitimate, mixed-race daughter of the deceased General Gabler – resulting in a slippery exploration of desire, femininity and fate, involving various strata of power such as gender, race and class. In another change, unlike the original play, the film unravels over the course of one night, as Hedda hosts a decadent and dastardly soirée. ""She's someone who really wants everyone's animals to come out,"" DaCosta tells the BBC. ""And she's someone who is, without maybe really knowing it, a wonderer, a questioner. She questions everything. The way she does that is quite violent and destructive."" In the 13 years since Ibsen's play first premiered at the Königliches Residenz-Theater in Munich, the landscape for women’s rights had changed dramatically. The Norwegian playwright penned his claustrophobic psychodrama before the women's suffrage movements of the 19th and 20th Century had gained momentum, but his story seemed to predict the social upheaval they would soon precipitate. At the play's epicentre is a woman fed up with the strictures of a patriarchal society – a situation which still rings true for many in the modern day. The play's continual reinvention is testament to its contemporary resonance. But even as societal norms have shifted, and sympathy for women in Hedda's knotty predicament might have grown, the character continues to divide opinion. We first meet Hedda upon her return from her honeymoon with new husband George Tesman, an academic with little interest in anything beyond his books. Simultaneously, her old beau Løvborg – a renowned writer and Tesman's rival for a university position he is desperate for in order to repay his debts – and his new companion Thea Elvsted (a schoolmate of Hedda's) arrive back in town. Hedda spies an opportunity to exercise her ""power to mould a human destiny"", as she says, by burning her former lover's prized manuscript – but her plan backfires, and the play ends with her suicide. Whether Hedda is lashing out at an unfair system, acting out of pure spite, pursuing greater meaning by testing the limits of fate, beauty and tragedy, or wreaking havoc in the lives of others for sheer entertainment remains unclear. Her wily schemes and shadowy motives have left many audiences and critics over the decades unable to decide whether she is a monster, or a victim. Countless big-name actors have strived to inhabit this inscrutable character onstage, from Maggie Smith and Fiona Shaw, to Ruth Wilson, Annette Bening, Isabelle Huppert, Rosamund Pike and Cate Blanchett. In 2009, the latest in a string of disappointing New York productions led the Observer's theatre critic John Heilpern to declare: ""Hedda Gabler is apparently the only play that Henrik Ibsen ever wrote."" So why has the play, and its complicated protagonist, proved so compelling? It is significant that Gabler, a name that has exploded in popular culture throughout the last century, is Hedda's maiden name, rather than her married name Tesman. Corresponding with the Swedish poet Count Carl Soilsky, Ibsen wrote: ""My intention in giving it this name was to indicate that Hedda, as a personality, is to be regarded rather as her father's daughter than as her husband's wife"" – the implication being, it would seem, that Hedda cannot be cowed by the institution of marriage. Upon its premiere, Hedda Gabler sent shockwaves through genteel European society, which did not know what to make of its dislikeable heroine and marriage-critical themes. ""Male critics would fall back on animalistic imagery,"" says Kirsten Shepherd, professor of English and theatre studies at the University of Oxford and author of several books and chapters on Ibsen. ""These male critics didn't know what to make of an unwomanly, unfeminine woman. It's not possible to be outside the dominant mode of femininity at that time without being accused of not being a human"" – that mode being passive, restrained and certainly not deliberately cruel. In its depiction of a woman determined to assert her independence, Hedda Gabler may now seem light-years ahead of its time, but its themes had been brewing in Ibsen's work for more than a decade. ""It follows a succession of [his] plays that increasingly deal with women's roles in society,"" explains Shepherd. ""You could say he starts [on that theme] with A Doll's House."" That play, which premiered in Denmark in 1879, is also about a woman confined in a suffocating marriage and railing against restrictive gender roles. And its events were inspired by the experiences of Ibsen's contemporary Laura Kieler, a lesser-known Norwegian-Danish novelist who turned to Ibsen for help during her own marital crisis. She hoped that Ibsen would recommend her work to his publisher so that she could raise crucial funds to repay her family's debts. Instead, he refused, she obtained the money fraudulently, and was then divorced and committed to an asylum by her husband upon his discovery of her actions. It's been suggested by some that A Doll's House was driven by remorse and was a kind of apology through art. In 1878, Ibsen claimed to write with a fresh awareness that ""a woman cannot be herself in modern society. It is an exclusively male society, with laws made by men and with prosecutors and judges who assess feminine conduct from a masculine standpoint."" Ibsen's ending to the play, which grants the heroine Nora the freedom Kieler was denied, sees her walk out of her unhappy marriage. A Doll's House caused a storm of controversy. ""Kieler thinks about [Ibsen's actions] for about 10 years, and then she writes a play called Men of Honour, very sarcastically named, and gets it published and produced in Copenhagen,"" says Shepherd. ""[Ibsen]'s following Kieler's story. She actually sent him a copy of her play. This is all happening around the time of Hedda Gabler, that her play is coming out, and he's really sharply aware of the limitations for talented women in society. And she was an extremely talented writer."" However unlike Nora or Ellida – the protagonist of Ibsen's 1888 play The Lady from the Sea, which probed nascent ideas about mental health – Hedda is decidedly ""destructive, cruel and merciless,"" says Shepherd. ""He's working hard to make us not be attracted to this character. So you have to think, 'why is that? Why would he want to create a leading female character that isn't actually an appealing figure? Where are her redeeming qualities?'"" Another aspect that was – and continues to be – tough to swallow for audiences was Hedda's aversion to motherhood. Ongoing allusions by Ibsen to the notion that she is pregnant, and therefore also kills her unborn child, seem to put her character in dialogue with myths about murderous mothers such as Medea or Lamia. The explicit mentions of pregnancy, and moreover brazen comments from Hedda declaring that she doesn’t want to be a mother, ""caused issues at the time, because you couldn't allude to pregnancy in a frank way like that,"" says Shepherd. More like this: • Why the year's most acclaimed film flopped • 12 of the best films to watch this October • Why Lady Macbeth is a misunderstood villain When Hedda landed on the London stage, also in 1891, that first UK production played a large part in cementing the play's standing in wider Europe. Though Ibsen’s work was ""taboo"", says Shepherd, the actor Elizabeth Robins set about putting on an opulent staging at the Independent Theatre – a small-scale venue where more avant-garde works were performed to avoid ""censorship"" elsewhere in the major theatres. ""[Her production] brought a kind of panache to Ibsen that people hadn't been expecting, and they couldn't just sweep him aside as some old-fashioned, dowdy, or stodgy playwright. It was stylish and horrifying, all at the same time,"" says Shepherd. This sense of splendour, feverishness and voluptuousness that has perhaps since been lost in recent revivals is something DaCosta's version attempts to channel. ""The particular [productions] I had seen were very traditional, very rigid, and didn't really dig into the humour that I saw in the piece, the thriller aspects of it and the depth of the psychology,"" explains the director. ""[Hedda] finds it impossible [to deal with] what she sees in other people, which is everyone lying and pretending, even though she's the best pretender of them all. I think she sees that as a survival technique. But there are so many other dynamic things about her that drew me to her, like her many masks, [...] her vulnerability, her pain, her sadness, her feelings of being trapped."" Hedda's set clamours with mirrors, serving as a reminder that the characters refract each others' qualities. Over the course of this frenzied night of revelry, the three women – Hedda, Eileen and Thea – jostle against each other and make their own, different bids for power. ""You have these three women who are all trying to figure out what freedom is, asking the same questions that Hedda is asking in the play,"" says DaCosta. The longevity of Ibsen's character seems to lie not only in the ambiguity of her aims but the way she has been able to resonate in very different eras. For Nina Segal – whose meta iteration of the play Shooting Hedda Gabler, centring on an actress playing Hedda in a film, premiered in 2023 – Hedda is reminiscent of ""Britney Spears and Lindsay Lohan these women who are put on a pedestal in order to be dragged down, and the glee that the tabloids took from those women at their very worst points."" At the beginning of the play, Hedda is lionised, being the object of three men's affections – Tesman, Løvborg and Brack – while by the end, she has been blackmailed by Brack, cast aside by her husband, and often finds herself maligned by the audience to boot. Segal adds: ""That figure of a woman who draws so much interest, but also conversely, so little empathy – there's a lot to excavate in her character."" Hedda is out in select US and UK cinemas now and will be available on Prime Video internationally from October 29. -- If you liked this story, sign up for The Essential List newsletter – a handpicked selection of features, videos and can't-miss news, delivered to your inbox twice a week. For more Culture stories from the BBC, follow us on Facebook and Instagram."
"Representation to red flags: The fall and future of Manchester PrideOne of the UK's biggest LGBTQ+ events has gone bust - how did it happen, and what now for the staff, performers and community?",https://www.bbc.com/news/articles/cp8evd7vl6ro,"One of the UK's biggest LGBTQ+ events has gone bust - how did it happen, and what now for the staff, performers and community?",https://static.files.bbci.co.uk/bbcdotcom/web/20251021-134202-667692b2c6-web-2.32.2-1/grey-placeholder.png,Representation to red flags: The fall and future of Manchester Pride,2025-10-25T23:25:57.236Z,BBC News,"When Saki Yew stepped off stage at this year's Manchester Pride, she felt ""joyous"". The former Drag Race UK queen had spent weeks rehearsing and creating costumes for the performance at the city's Sackville Gardens in August. It was effort she was happy to make for one of the UK's biggest LGBTQ+ events, and the reaction from the crowd made it worth it. But when she asked Pride's organisers for her payment, she says there was silence. The charity behind Manchester Pride went bust this week, leaving dozens of performers, vendors and backstage workers unpaid. In a statement confirming it had gone into liquidation, bosses blamed a ""combination of rising costs, declining ticket sales and an ambitious refresh of the format aimed to challenge these issues"". But some believe repeated warning signs about the sustainability of the event weren't heeded. Manchester Pride started in 1985 as a two-week fundraising event. Since then, it's grown in size and influence, becoming the first UK organisation to add black and brown stripes to the rainbow flag to represent LGBTQ+ people of colour. By 2025 Manchester was one of the biggest Pride events in the UK, alongside London and Brighton's annual celebrations. With its increasing size came bigger names, including Ariana Grande, Sophie Ellis-Bexter, Anastacia and Zara Larsson. This year's star-studded line-up featured Nelly Furtado, Olly Alexander, and former Little Mix star Leigh-Anne. But behind the scenes there were signs all was not well, according to people who worked on this year's event. Event manager Abbie Ashall had worked for Manchester Pride since 2023, and was a freelance project manager for this year's parade. She tells BBC Newsbeat many charities were hit hard by the Covid-19 pandemic, and there was evidence Manchester Pride had also been affected. Abbie says she noticed that former colleagues who had left were not replaced. Yet, at the same time, Abbie says, Pride's organisers launched Mardi Gras this year - a two-day, ticketed event at Manchester's high-capacity Mayfield Depot. Attendees reported that crowds were small, and Abbie says the event was not considered successful. Contractor Chris O'Connor worked at Manchester Pride for five years as a runner, a role he describes as a mixture of organisation and ""troubleshooter-slash-firefighter"". He says working in the run-up to previous Pride weekends had been ""a joy"", but that 2025 had presented ""red flags"" and ""major issues"" for him to resolve from the start. He believes Manchester Pride, which reported a loss of about £468,000 in 2023, should have had better control of the finances. Both Chris and Abbie say they are still owed money for their work on 2025's event. In Chris's case, he says not being paid prevented him visiting his son, who has just started university in Ireland. Saki Yew tells Newsbeat she has ""a life outside of drag"" and ""bills and groceries to pay for"". Like Chris, Saki believes Pride's organisers could have been more transparent about their financial troubles while people waited for payment. ""It's highly disrespectful,"" says Saki. ""You've kept us in the dark, you've just disrespected every single person on what they do and what they provide for you."" Some suspect the lack of communication from Manchester Pride's organisers over payment is linked to its failed bid to host 2028's Europride. The international event usually attracts huge crowds, and Abbie believes Pride bosses were banking on ""the funding that would have come with that from Manchester City Council and beyond"". When it was announced that Limerick and Clare, in Ireland, had won the bid earlier this month, hopes for potential Europride investment disappeared. ""I think they took a massive swing and it was a miss,"" says Abbie. The exact details of the circumstances leading up to Manchester Pride going into liquidation aren't yet known. However, the Charity Commission, which works to ensure organisations in England and Wales comply with the law, is ""assessing concerns"" after Pride's bosses submitted a ""serious incident report relating to its finances"". There are also questions about future events in Manchester, and what shape they will take. On the streets of the city, it's not hard to find people who attended this year's Pride and want to see the celebration return. Kieran, 24, from Oldham, believes ""it's something that everyone in Manchester looks forward to"". ""It brings all types of culture and people together,"" he says. Lexi agrees Pride is ""a big part of not only the culture of this city, but so important for the community itself"". ""If we don't have Pride, what else do we have?"" Lexi says attending Pride events after she'd just come out was ""a really important time"" and ""it would be horrible for people to lose that opportunity"". Manchester City Council has said it will ""support a new chapter for Manchester Pride weekend, which will take place next August"". Lexi is optimistic. ""I would be happy to put my money into something, especially if it's going to go back to the community,"" she says. There had been complaints about staging events outside Manchester's gay village and focusing on spectacle over supporting LGBTQ+ causes. ""Maybe there's a way around it in creating a cheaper, more sustainable Pride,"" Lexi hopes. But for the workers that may depend on, trust has been lost as well as money. ""This charity is there to platform and support queer artists and practitioners,"" says Abbie. ""For all of those people to be at a loose end when this is the charity that is meant to raise them up more than anybody - that's where it's deeply frustrating and really upsetting."" The BBC approached Manchester Pride for comment but it did not respond. In a statement shared on social media, Manchester Pride's Board of Trustees expressed ""regret"" for delays in communication, but said it was ""keen not to jeopardise financial opportunities while our discussions were ongoing"". It said it had hoped to find a way to continue to support those who had contributed, and was ""sincerely sorry for those who will now lose out financially from the current situation"". ""We have put our hearts and souls into the celebration and community activities over two decades,"" it added. ""We hope and believe that this leaves a positive and lasting legacy for the Pride movement in Greater Manchester."" Additional reporting by Georgia Levy-Collins. Listen to Newsbeat live at 12:45 and 17:45 weekdays - or listen back here."
